,samsun\1,samsun\10,samsun\11,samsun\12,samsun\13,samsun\14,samsun\15,samsun\16,samsun\17,samsun\18,samsun\19,samsun\2,samsun\20,samsun\21,samsun\22,samsun\23,samsun\24,samsun\25,samsun\26,samsun\27,samsun\28,samsun\29,samsun\3,samsun\30,samsun\31,samsun\32,samsun\33,samsun\34,samsun\35,samsun\36,samsun\37,samsun\38,samsun\39,samsun\4,samsun\40,samsun\41,samsun\42,samsun\43,samsun\44,samsun\45,samsun\46,samsun\47,samsun\48,samsun\49,samsun\5,samsun\50,samsun\6,samsun\7,samsun\8,samsun\9
577.7285951708478,133.62643968133324,133.2903285816789,142.25687286530552,157.3366796446234,115.8515616549262,131.45090211083001,121.42716881445072,137.30211906356433,98.34110216473239,171.07132770915246,130.7218125993617,126.02824142499222,167.80147565037174,143.39909403582274,140.6742984626975,139.13436400413877,146.8435502913186,160.78660021142633,156.02744115683274,138.79371937184598,128.1912820066463,137.38617219067908,134.9311207339621,171.33487636958884,152.8869225912158,141.69651946542112,120.48338501067332,139.41272400942393,132.98132147490145,156.24541914107598,157.1806599491481,119.41239504101827,170.4889950516252,139.23627852592313,160.32536636143212,153.79096429943493,145.38022624227213,143.2967451950543,137.1808336229816,140.47725301985182,137.89619627060998,127.01775354353381,139.51075996538881,149.8573095445127,159.29537191098234,154.29376714888272,143.64631634642248,135.43385175789868,125.50053230946882,128.36211561179474
577.8218953442454,135.66125682404328,124.24071454255899,146.7839132472067,150.7966451371073,113.82213946609654,131.68595285716478,127.71177534581986,136.18151965724607,100.8028512441159,168.5891276974256,131.3931785528306,120.8265377960629,164.74061091948346,126.67370561835601,132.09704646113124,149.06527972212743,156.81259451103048,147.24750133228585,152.26192888705165,135.40970868392336,138.17434576082812,131.28071788690485,128.5296993223577,177.43181549995137,152.02899767961088,135.4838069075573,135.17322698029585,132.0731766278079,143.37332410919882,172.0412380279875,152.8893793785128,103.00251547286105,176.5787466650233,157.53561026774233,175.2602967346977,155.14970020999988,154.95990122250188,154.214485424127,135.59496925302204,138.78895715292572,127.59341089528728,151.19456238479944,136.12086780203654,146.92457193168852,157.04236872716143,138.21181083967969,143.64586602442682,133.47762624896092,126.85613267491529,136.06325013794245
577.9151837586147,127.98508438502611,125.94777637886621,142.57615608612133,158.0123371416104,118.1115772557966,131.448467340745,122.22632090926882,136.73442527421312,97.77216221708534,169.9471155631267,136.81213472105767,130.09553817676684,161.35476906861916,137.75385043694206,148.57677487638924,146.81291260228997,140.6221768025548,158.808102549892,160.53760537467952,133.51599516661182,126.12708098020984,143.48909984865628,126.83009374696458,164.5809584873395,158.5220739932944,137.17677557802233,132.34696531525518,139.4087719135548,136.37011111060616,155.12264780133472,141.6059942941525,99.0413748835012,167.7908924972485,145.79035715145386,154.6918766860846,151.5512788416732,151.02215332847112,159.09196284969954,130.85240084376878,140.86350254677257,130.98006819090773,136.96665760251312,138.93564070540882,148.50376161231537,154.41867936767042,153.7134337997525,146.14203363820602,134.89373001112472,124.81921805118705,128.8152182993643
578.0084604116253,138.8302074787204,125.37747981077969,144.21567916032302,145.8273581059397,128.5085568038116,132.58814863730217,123.2042530036819,140.7019165135992,97.00996021870844,164.75754382647327,135.2370785988061,125.57446848681646,179.65186565570164,142.26122746225226,133.2268002277404,141.6070061565151,148.15788000999063,161.06534529534883,161.85466553924732,145.9471787555856,130.08090748790502,156.11485031467106,142.64658666939104,162.77049224471918,151.4675374223903,125.49838557198454,126.13239428565616,145.03987275503533,135.46577396450851,146.75562267863125,132.565144102579,110.55080748996893,167.3345337701919,144.42097007922945,160.0468832579567,161.01049122644562,146.50716584550364,160.40983225817934,136.71100817248106,132.74980429184856,129.57019182498695,149.61483753512871,142.1403813603575,135.17192754639743,164.74881402858216,154.27122521071047,135.52179021842366,137.154237888799,121.64785093700327,120.90104161112613
578.1017253009461,132.04881248229464,124.62839097952407,138.9767749979309,143.7957487895492,114.9519054823924,120.83608344349307,125.78641755039065,144.27883105971668,102.77879461108641,184.59026384460225,139.53304924701257,118.32284976927758,153.72375282129502,138.8844037093625,130.2841017291359,143.41787496667237,150.60245623147907,166.71250206998445,164.29447738404,134.65418267878175,125.55664174426693,131.73390440679964,134.3644393194157,158.93886416847226,144.1156325897736,136.80538593362033,117.37027831633453,138.66004361558183,130.49621217097513,150.83524881048447,146.56665639148,104.13733960768563,157.62717961402507,138.33850645182108,163.13456397619456,158.54369795424927,155.89991544877614,136.14510282496977,134.01484494324401,133.5175716162535,120.95335831923761,139.89789538667566,133.48357556306448,136.5150559879807,154.97398846535143,153.45521376535936,147.04792308122336,136.30407168589946,128.2156833792606,129.27122985853003
578.1949784242464,129.11762266984516,131.971747658263,149.45600135363154,144.46012817228993,121.05752403814563,128.74893310663367,120.93517587501243,131.84660317253415,99.84650640916068,173.54837179374726,133.65868654250295,128.06270238862368,176.0136793511802,117.4089849536404,138.19557528553116,130.76332495285436,146.0828709220981,149.79042340409424,146.23815917068455,128.05608783689385,118.96537125110746,143.9313772492203,135.30460047012815,162.31562524422702,151.73869134574883,149.9722694155283,120.4687265560922,129.43495804088772,139.30765150594408,159.8515143544802,147.25203068448968,99.79213283935941,161.69866786113226,145.3387364589738,171.04690757991136,163.5120591345787,154.78421909536394,141.41966119884012,136.72403775933154,145.18834691750757,126.6025842201884,138.08395798053886,137.62259647604898,146.92447634572113,155.7364211721332,143.2967522264236,131.6842868610893,130.65664104978657,127.53095234706836,115.48208457609228
578.2882197791953,131.83049427196383,121.98864701451505,143.1879348428668,144.69822119236136,119.47393550368983,130.7791149658098,123.18975572375318,138.8115739925195,96.25974899954052,162.9592043996886,138.172677722684,104.29177326154903,161.34880743122147,127.58231170071709,135.93988541935857,134.38906321471026,139.1256418723929,168.41125346991515,155.26516630403867,138.41228277585637,119.1411075603511,134.90218725933724,135.30803028207637,158.70045968828202,146.9543286870232,125.69095074491311,121.32589367485483,126.42155354015559,128.44907834347572,152.17656366823522,135.49371672062182,91.67782055100461,163.7272369419499,134.94541721522555,155.82127371531067,156.05666657767242,146.12471445585697,153.63241795670743,132.88533293260895,131.05392087738872,127.02715349279917,159.31716493316293,131.59648485937024,138.561581043777,169.45945696647416,165.84987579218642,134.3944674597014,126.41219587423794,121.65353450303432,121.59114668301848
578.3814493634618,136.7808969845692,118.40959936669937,140.93168847680928,153.27307045318796,119.24847970356439,129.1960901664458,133.54028409295145,140.88353920101835,95.59906190201036,177.15640134866956,142.91871329068948,111.99612029335086,165.86250964521884,127.57682534535991,128.02886990866787,138.44720131385992,152.29661781309196,150.63968604550467,149.6257747343818,140.49562110567462,120.27870153686058,143.70540324901918,127.02146642929902,151.9308602117917,130.29532469830525,133.6025013629095,105.20615514449887,146.750907691974,131.84935064008502,143.380909673512,144.5298475157229,111.68486254038237,171.61529788599952,134.26870259933207,154.9641903537744,153.1186049477315,139.73183227212044,142.5495938913273,135.36586956040748,136.52363521940254,135.22714788840455,131.5397692272948,129.1543527399012,145.33249104265514,156.8632981366761,152.0459411840955,142.98040889734247,128.6780422974307,117.80920966826586,127.46605464161777
578.4746671747149,130.69195619136002,118.5993038711847,135.59094531474554,134.75955332097143,114.268883021724,128.51576714684143,128.5284338306197,126.00871942361287,97.10648056305853,176.03317516842526,128.6844230108528,119.23486700003859,160.784627111099,119.66573967035201,140.67928386271595,134.59825561940454,140.62840126204154,151.48597654597984,156.02074808012765,135.9577575946706,118.38595667792528,134.6729039790724,128.71687999403747,157.8018211953221,149.20872496550385,131.90827175354448,125.27471449971057,125.85747468734353,131.3950272104378,168.43280380479115,132.11015301986993,98.2735558167446,166.66133169559123,134.03506149854613,165.10582672639873,151.53281048547143,149.14102917966795,134.44506680483627,134.46224626162848,140.10950385256942,126.742286108792,125.21149313327757,134.2386947549838,145.54869995260634,146.14399479763344,154.30011701825856,131.8990964874096,125.56475320391877,116.90348608490187,118.19804640757289
578.5678732106245,136.57435467129216,118.59557721340383,139.6787613635629,145.60245765914118,121.50505591861182,128.74467581924796,124.00007855527441,126.17738462525263,97.3040574835129,155.96062932569038,118.28418445255136,115.84379246819722,161.91968782500257,128.93807545623545,127.11956620397555,138.44945733608373,141.94693183640473,153.46355656009382,157.33381235100043,136.71631478323886,123.11269888350944,129.47492517809633,132.29566412081272,157.13578745336062,138.7612118501639,126.81758772699698,119.34896817673837,129.43197184083414,135.9183842609329,144.0385526654664,136.6388731159347,96.96327352297642,158.99162367214745,131.77291211922082,162.58348774247804,150.19176877929553,148.9403667374962,150.25895966161468,128.80978788536578,128.8061634178924,131.26059339409153,135.83642764501974,130.09211282060198,142.39419027877094,159.86631348782927,141.86606497466104,134.39018431392586,126.69539549603152,119.16926151146586,128.58957706842972
578.6610674688591,120.5129983348623,131.21983762015776,137.23693425338942,143.79239298148042,104.98498680811478,130.0981957885969,120.78067472589952,145.76989491048843,98.14427963219119,167.46780947037144,132.53036619440869,109.06069400689671,156.2606164190157,128.48301250122427,125.07308584496778,144.1032361291066,156.81397152553913,150.35228485563192,155.4546979893302,123.16789274578126,137.2363098266464,150.93727716297823,132.10944790973568,162.97595953852655,143.8454636306676,129.07589284972633,104.90396609855047,136.0191316196801,133.20456370653483,145.6341772504314,141.57954898641373,100.74217044674693,159.4359358235858,143.07369561429678,170.48245038190672,149.06429399245226,140.48432027829392,145.37006015033987,129.03346915768503,126.35734434832273,129.9910450161134,135.83241377066233,140.07067123756175,152.3449076040452,150.07252251267502,143.5773742506256,128.73101206705968,130.37531533806924,105.13588587931879,124.30075505807326
578.7542499470878,136.56592251077964,113.87699090217826,142.97229277093484,143.56630672705984,123.31760137860033,114.0395658171396,114.95389758728068,129.94953785960928,102.48697376694876,164.96947327305026,129.57689853325923,112.91138502033134,146.9716797226405,126.22459872780291,135.257081096245,130.9937084951992,142.327441151191,150.31103134436847,149.0670962614062,129.56044210226545,122.73281226446153,150.24598673483615,124.1955675794015,162.54875973321293,157.38994033161384,136.98547283675077,111.42484461241634,136.4036200403805,125.51596466609062,148.1129532595166,134.3581382499994,92.99873183101221,151.76567627243938,144.6569219462514,154.9734984079874,147.7010209934653,147.4490665050962,136.8885316045966,129.02151748127056,135.21265615988943,124.90611542644477,124.52304187813668,134.4245915421726,148.0365537148273,154.60620346889255,144.40632247329867,127.15996381635098,130.93961767575377,122.3295412318927,126.333191400273
578.8474206429797,125.26481262953439,114.26233786970158,137.3356278098331,142.21583765003524,120.8261358700922,114.26616712558658,127.71352405368202,133.53292396121907,95.70349784831477,162.73070461105254,120.99239561826077,115.40056645509898,146.68247370291573,131.65043774357537,137.50439363730092,131.88630043091845,132.90019870907437,151.20371587057184,151.512786460837,129.94751634634255,121.98012042976275,127.21228821097054,123.81857272669511,151.26876200854014,150.33057845019817,132.84505676348343,113.9731277666396,126.04078347193463,127.78144698836395,166.39065602250406,137.53901535747167,89.02598313595423,149.50691213980738,125.22337744060947,175.53951253019255,151.55301656240349,154.78528734368285,140.09297075376298,126.10499443477552,127.4894870584776,125.60956750013975,145.32439989534473,134.0492779965968,139.01797076883656,148.02464632244406,141.31672976148718,135.51772023194218,121.61229213402132,117.13064376000314,124.30342284054309
578.9405795542045,125.27071567552773,122.92727692695367,134.56282212218943,130.23529108791814,123.99938861959477,120.60216442634828,122.06940353082788,134.67217523856,96.6390025084183,162.05565444525536,121.44524685748357,118.34549953289347,157.39983600211787,132.105487933255,130.28386033561029,135.29105179677396,142.32439829024491,146.66990359164942,148.49184514545698,128.43701999451886,118.38671184836801,143.48614387836164,125.69867399592742,154.41886437843328,140.46096091815073,129.6358605312648,117.93874374428215,131.69385058422156,126.19540413301698,152.1872388596534,136.18366953166105,109.04369414197792,150.1838483025793,144.89202724937758,147.06551873443448,158.3233690042578,140.28832071690582,138.58288332834402,112.30024952814465,125.96161009206445,131.12129369228953,136.96657748885022,128.7721440933041,144.6628230338126,155.73267493497173,145.2525661949229,129.85491615804054,127.54635672255327,116.4557276766745,119.55621616699334
579.033726678431,137.24578346723706,119.35084853240876,136.711806612504,141.531072855179,109.29135525860181,119.47682113124208,120.77476281105294,137.30770623903047,94.85302384912988,163.17799737134914,138.1723723903503,109.520353995902,159.94873129293393,133.00917062736664,135.48225861791946,143.64879746095647,140.24021154885773,156.5659467059291,146.6164818680213,125.43100150752345,120.46970515202595,138.9641610565972,117.40708762333061,165.92775997358018,151.18384852285936,130.5892032543736,119.34693773101696,129.23949781591088,124.61613705234576,148.57295051174646,140.24046125369864,104.69982639933187,149.73930868176492,151.66730776014117,161.98131422729386,169.14819789171577,137.66134972668047,144.7852110739947,128.13665932101011,132.95528458406773,129.14882387204676,132.65892123292195,131.40193993766803,139.2210747623586,144.63429204672516,144.70842892559563,132.5866669440506,137.43445654667423,115.99460002523065,129.04327999200467
579.1268620133283,126.84655574552987,127.07905750531859,141.6489814734643,139.7277025472165,113.59348325251555,128.51667901694378,129.82000247897554,129.01128404809936,90.97476812343784,166.78793991637838,126.42042710664126,119.91897506362098,153.45252687148854,129.614168811325,139.54564775657917,132.34844670359104,151.35479345895973,159.38663966982259,147.18536232799354,127.49171641098796,113.87380527026947,144.38627228043237,132.10009519745222,149.89558009176665,153.72344848933557,135.6657991660335,124.15072197541471,122.45419522239762,138.17676765912148,152.63880288957213,136.1739443417476,97.34041572493516,161.69430971047308,135.62867843531953,158.07957018397178,151.09546922752182,153.27655342817692,137.8327823971574,124.06008890875651,138.03122508120657,127.31265061189194,126.56146313579805,134.98615228480722,136.0705402571137,152.1612138269834,138.77942852075927,137.78512475402687,128.67880122949043,121.42018525899869,122.93634490800437
579.2199855565652,136.11950044473033,132.34471168604088,141.95690156821024,141.99064793304657,116.30723980993643,128.06538839213383,121.2647741729662,138.80425622099082,99.95189195999558,170.84634825269538,129.13565265220612,113.35836616709096,159.08081238274355,144.07631593704454,140.4473879193898,134.61215624492715,139.30969633305764,148.94525668696693,155.64890967208632,132.5662213551751,121.23122023286919,134.22149947792218,137.37213356582137,154.4185243811189,137.9258642256856,132.46975515114153,120.48292436508112,124.53287030993738,125.05833423585057,142.47521884737145,148.14837575097485,109.22832820331803,156.27931491423692,134.26059100562418,155.80757694146934,156.0527410069155,145.74489693459486,147.6264283222218,125.42373338434963,135.20460069411467,125.18105006908594,135.1546020371643,126.32757321346924,133.59043943701528,152.15558321041573,151.46674080577083,123.76947431536296,134.04443076805305,116.90401486816972,120.44978678663392
579.3130973058114,130.24642816910514,128.7767269878987,134.3524058795699,144.70112450691377,107.03090062839824,117.8929758881538,117.37695319887226,132.5987509987966,92.58575634851702,172.63907992342524,134.33340046846894,120.37775149199202,165.8706253631044,135.71865663224224,130.06051310581526,136.87123437563173,137.806758430889,154.02175497257343,144.55208575067766,118.26034164336492,105.57790716119534,133.31705855181136,123.05851333990016,161.64052736413777,144.41096060398752,128.8950562436341,115.39148934247854,130.75620538321087,120.54539668193406,132.98159934806213,130.07685129082387,113.56604540736437,144.0884139627093,140.3512728001235,144.80639553642297,156.95527907925464,137.64909633561808,146.12041331615313,134.00862431965155,126.92852585749729,123.63645312474392,131.54484342515735,130.28539893630395,149.85470612858782,144.63013747828953,135.66278942365003,151.10399491981644,136.58677173578855,119.62276655878597,131.75702546264864
579.4061972587357,116.44984568917607,116.33366176781635,137.8489543800297,127.74238133536782,108.8434906942734,117.20800037207633,126.43002966630999,134.29088588082877,95.50059345502677,165.87377466042705,125.97446725568511,119.24200221140609,148.9397949184364,116.25880199012533,130.06124151860013,139.1325179990381,134.03071673512054,143.8592562400229,154.51377925183343,128.81079160073847,116.3161359517648,142.80878982047247,119.85235756844249,149.67673219541783,141.30477096017347,134.16761059982136,105.48705840903676,127.36138657212418,130.26001388070878,156.24465118737692,122.62225572064146,97.53131471382964,154.93040349892485,137.8867600308732,143.97221125290048,149.28479461275938,143.8671486555061,146.86779356236661,120.4422263447544,121.46243328271254,122.36102543548702,130.8650032888532,134.79841544795093,127.03523788989892,150.4718314403215,139.33283003584148,128.73679729312357,138.83826440040426,127.05766297399677,110.72247986091948
579.4992854130078,135.66722678934033,130.2788125886829,128.7041684833243,132.269316414421,113.14048443201503,127.83597368495369,131.91637033122507,124.68972378861874,96.82812117167009,172.20573783655345,116.46044153242602,107.46693720755154,155.138155623066,126.4563313270124,126.22106729469343,134.16035538374936,141.945921343593,152.89802424006433,130.42796396581687,128.9986850102794,119.15305511219447,135.11661930229374,128.71132798948145,147.6524350532991,143.56430612477476,138.6791043139845,121.33058283536965,117.17543497644324,121.9019701058016,146.0732674471626,135.2833739309689,103.74722011558232,151.76745801141365,131.3285846647098,141.7104243171425,151.97897061566383,140.4822270250028,135.38988097599687,128.363765635314,121.82898354946887,125.1913752853997,150.0669046478224,135.55300921652773,136.76089498570724,142.94361977889662,148.0896409894195,121.28379665538799,118.21719752623036,112.1525899131281,121.12729142727103
579.592361766296,136.113309528277,121.23194971703556,132.8097360470695,136.5636064759197,102.95677082841512,125.57832814293093,118.83464914473586,135.23688644151224,93.99922237408799,157.77061538711558,128.90415578979048,112.6765675741523,146.9619003169454,121.01881352537279,127.33490710927295,142.96511651477974,141.37478778026983,138.78250567899107,152.07028933225075,121.09271273820745,119.52665265711501,140.99924578231725,127.3928141979228,158.7100932116953,130.85684699973626,135.67292778403274,90.19318965687694,125.09781854473512,135.23914552882349,142.69826646937628,126.46199574270868,94.88123536019198,148.37387852979575,125.22801317958415,156.65728620518087,166.42597630765155,140.66644310344967,153.27605268944544,120.90376826337679,127.48313656891531,126.74755304868816,131.7627335655397,131.03628963822786,144.66662001788762,143.31733139594985,144.71363190609296,139.58886136562688,126.98115374539296,117.3574133326053,112.97893291506406
579.68542631627,131.82488763939895,117.65341253909419,129.32780882475475,131.58439041081277,111.10317479639465,116.76122274037566,121.2547296442011,120.73049207337927,99.75782660344935,165.4197658980275,124.38644485672323,108.38342385673609,155.42585825460193,110.39376485284156,140.44880756563612,135.0604525324349,142.88699296333667,140.19062404072585,140.39948118582956,117.51117054871541,121.41319141026935,124.49761779456394,115.33750032235918,143.80074914008475,131.9855797298398,127.94630984815753,106.05415206372675,129.62204185593808,115.11532721909248,137.9454357312077,136.18756759357433,96.01174572824651,149.06200687583402,128.38719388152688,160.04182354487386,162.37604167732522,135.20861828884725,134.63760412435718,133.51590299982087,130.8807388548984,112.74742894791852,131.54138345479814,127.07419744302639,141.49597156698673,136.7312655550987,135.6457343861515,126.4811965754416,124.4372112224367,121.19376960162927,115.92184569374317
579.7784790605988,125.49963211785732,120.10505507647257,126.86137018220698,150.79204974010193,109.29236445119925,116.0831627695735,117.21881006307099,121.48451635817048,88.42606234244863,167.9108861974959,110.12562263908515,108.378377030971,162.19440961100906,119.89370964042625,128.0264083648323,140.94147691696423,138.56215910608697,147.5370047126542,137.39157555812227,128.62655688872627,116.87490200347669,122.24161371650294,114.95994800472745,150.1374435131301,139.03605426158015,116.25017211910772,125.28582446449695,127.91939164304512,131.17130740837865,145.17420246929817,125.79025588810791,91.6607507167272,151.76744845481625,132.4530898136358,142.55477187047654,141.83852470745552,138.7879616036863,139.53441781180064,118.62436411658538,118.44090309457097,121.65126362268686,137.63779975365497,125.95270833763084,136.30289571225757,146.1383151460286,135.9215870632673,128.05533634432055,119.91727431826959,121.88214977277303,118.65239402470782
579.8715199969512,120.97472433123043,131.40396076399853,130.04731410956498,136.7924097197931,92.98424996828118,123.77225287462254,113.18380959012508,131.8355127788685,90.88244420486564,166.3383658507716,107.63385277271573,112.67948029234594,155.14183591696116,122.60677049612555,126.4469653775061,135.2924578475416,140.25111095312784,148.37663204520936,142.1026375401124,118.8314791558693,125.56143599887588,132.40802264504126,126.26626072424885,147.42324032406205,129.72353882046855,117.57967484151885,110.57423442567286,124.53293136818901,126.87673709094835,139.0891407349583,135.27210634731725,94.31613161259038,147.02114663244595,131.096447183417,145.9420685946215,146.3439242565674,135.7735119448237,138.77707590777882,126.54253229260739,122.38774410886055,120.51205269325527,132.2159098983728,122.55399816556191,131.1008361362075,151.22198542290297,144.67753290188995,123.31013638533234,121.8894439705383,115.53955448624156,120.89474819194973
579.964549122997,117.7980033793137,128.7720393730518,134.46212866957399,141.07925796010156,101.14437936850666,115.17975774770632,116.57762792163537,125.81736554385283,92.11966868595148,161.59882750642046,126.41715860746883,111.99928808108525,153.45932339628487,119.20589871600885,135.26177513351664,129.41518104423463,122.9207599473607,148.66118624995494,151.13839921399136,122.5902699611903,115.75639107025692,142.79616311184762,117.59671800240251,157.5888054408554,132.55731415243315,125.50105884730688,114.54001127042378,137.1590285857375,125.05454097746822,162.56514586436438,136.8568702239922,103.56755162797735,143.86675089217897,135.40280860086506,163.15550533163042,163.27240194979407,127.86308949865975,133.32164426877847,131.29950936181757,125.79481483187732,124.76341002876384,124.74832841078228,130.08279590000285,138.56849044756723,139.92699181337395,141.60015122489065,115.85166581518422,134.89402739855268,106.71632443131382,127.2374317754172
580.0575664364051,122.77791371238963,124.62573917261813,130.96624842655004,135.4292870284773,114.94148406622693,109.06477963040632,114.79537196496031,124.11310178937163,92.49195408789035,156.6323444980954,118.2775095233836,123.09020830037596,154.5726735898153,121.93063459658156,128.89408310541165,134.6099926875499,140.62974029531185,158.2567403234547,138.71544935692546,123.91653911298955,107.83222672910824,131.96461603187342,126.63422882102144,147.4181119598919,145.82374676022113,117.20597362156172,106.90151902872796,118.87168965323833,117.8291616897787,145.40477986391073,125.33381420619287,89.4031566703917,158.08410740057374,136.96758880413716,154.69629871193197,135.50940592532902,137.83955679092432,141.9739304309459,115.70142380991065,125.79662496032618,120.94143912567111,135.8381713994625,117.0860035905751,143.98909434047678,144.4430379165778,135.93244269151575,129.17580436844736,125.28226014260757,117.12976524341578,113.45076143807766
580.1505719348439,124.36273734007527,113.69528745250831,124.69909563124625,135.4297495362318,113.13352054928002,116.52969710131697,121.10241176220711,129.5728624114879,87.8690693019751,159.56448736947956,126.64414758512176,127.60983487431179,152.89367449422292,124.42135056283409,128.02579592163664,129.41057084384843,136.86393175704373,149.22570844358367,145.3012750891319,120.5202234490476,115.94427304805401,125.17799117569726,126.64395385914474,151.70628294331067,146.1040259981448,130.0246060708898,116.22709332444933,128.87177254532602,127.55570638713047,145.61787386592593,135.72736852597438,101.49247990836767,150.1874850282305,134.0371554594922,161.44027571958281,138.67810211577458,142.73877915544887,148.18801843900565,122.25809157954681,118.25327274513786,119.96255568400244,128.83062252258895,132.72993338013433,136.98349593682428,153.28644571741827,138.7630577292762,133.4930335289742,125.55962155310361,111.2504871124053,120.22973545026953
580.2435656159839,118.48868540905737,119.91779726315224,127.46892365172462,143.11564397095256,107.02866674849811,128.97141044387962,115.76880141532713,129.58496574074277,91.26922258707572,167.2316444546447,123.25684786655147,119.24995790273056,139.06900963506817,126.45487196698545,133.2296220173753,134.83036780137493,132.34444040040717,141.03343152006406,145.86496638052472,128.25258932379958,113.30898715280613,131.27797733127326,122.87479288693957,156.44947503305127,132.2577216120672,132.8509673132264,117.92972891299033,119.63668757654774,132.07977284688806,148.79774818016912,132.11354944332044,92.79332237747577,149.28035654738886,122.28410260640472,154.40268010645218,143.87233293218966,137.65834965498223,139.34681028033904,136.26661981650818,119.19792977373766,118.26002848370405,107.09667195983866,121.979179461492,137.20448945683285,142.7514542031075,142.15761521004848,121.73423243010222,132.63609444900402,120.52387240164292,117.96791879492582
580.336547477493,123.00679711623589,127.2693099517961,136.5157803983711,141.08497803657477,102.50310856832384,121.51019521770554,116.89821303855733,125.05387953447455,98.53093186094628,149.41580311315184,121.4483221570337,107.02073136824076,152.3229842419222,109.93715063720478,130.957329628139,126.01078527164148,128.39117523831638,133.41817865402646,147.37249919638737,120.52716899818712,118.02140771633653,123.59490858112981,118.34828178592824,146.9706561464347,136.22423093042408,130.59252051704647,103.5059469586124,130.54526990417142,128.68838173354038,150.36712760623058,120.35627946077503,89.60486454981968,145.67174787540333,130.20167926025903,155.25049305482378,147.25201180310177,145.0001890159697,145.3694508774643,126.77208999014563,127.11037727615748,113.17343853489601,130.4132040561597,126.51492972558744,127.26985318700208,145.76093808772518,120.4078299528444,128.0655258163726,116.52007410342713,128.43777586282712,122.03578467430414
580.4295175170411,124.81939316908874,122.37082670747039,132.20254829509113,128.42002786456283,114.94558892349187,117.88463568707024,110.59954616422375,126.94454531683192,90.12536148914806,166.11621868476954,116.46120072832352,111.32448409326962,148.09375708434416,129.1571194956369,123.49907963812487,119.68420030978757,139.4984410592389,146.40118438524323,146.04515276686712,123.34806783308574,110.85820922701298,133.99780051368833,126.26841606225192,137.70652333357484,131.4263340993978,128.13856082255532,124.43213023935161,129.99666848662932,118.96338013305142,127.10634316978432,123.07361539518008,93.94334071886145,150.86457890209243,125.4552619932687,148.76268361438375,143.1841556057333,130.69492510299082,140.666510743623,119.31523209043742,119.1942982555692,122.7811748611069,129.73464554784218,130.2757548573908,128.16808281214077,143.3177647933094,143.85532323689247,128.05240426990687,128.9606493168077,108.53071472718054,110.05071426069651
580.5224757322969,115.75842418777161,116.32394611231507,137.1346038425382,136.79354453003202,104.53849836153252,114.94726320682696,121.58619102761858,125.05653308176365,91.16971846391044,158.44864031328365,118.7373946356229,107.69628207399629,163.88867854904203,127.80700724746865,123.50403797731144,127.81789303160713,138.93755483584764,146.68789865862252,149.25797125846748,124.10296130071356,110.85769435006921,129.68746495869334,126.07687003773998,161.41930664907755,126.05346430931453,131.53357523547166,114.26173807096765,120.75921212308974,114.43729855391685,150.38303571336465,127.37100323436353,105.0774088027617,155.3658749669442,136.3081557152155,147.63292678027378,149.74022368479936,133.6991444701913,129.55113067285478,124.97305168736818,120.70380635064669,120.81037751167764,121.80310041064281,116.52594358607375,135.83470204725265,151.78223624986185,135.9457138793198,127.61414542658895,135.45552525832852,116.89416931694662,121.58069561821328
580.6154221209299,112.82876583046837,125.76063139798123,128.19075636015373,134.53410842443424,117.21170935836646,115.8542946179762,127.88779041118366,121.10890152411211,88.71049342786087,157.0820259904214,116.24248241961166,117.6597000867342,166.15570080505677,114.01414473699535,133.44529228992405,127.82866934175551,144.58704299362833,149.2307475724537,141.3525907903527,124.48019587934742,109.90797548489998,131.27877832187244,123.81806685042748,150.35353560959484,141.87713644646377,140.37574895174993,105.19686867455633,130.55580211977744,122.5818566026414,147.8985634406603,135.50711545704408,96.0174507171662,147.92706951857846,130.20574171019788,154.6776284767807,147.9334956044041,141.6174335769399,131.9987238115369,120.89719313091011,126.54456259844638,109.07681781756884,117.07135928967223,115.95247366701328,133.81105148469015,146.13720250327378,125.49777423432447,128.96678095431952,135.74020088812355,113.96001413054103,113.89905727527484
580.708356680609,122.78787019614705,119.9206875969766,132.81482567617283,139.5033217749714,115.39906795097322,123.31116260330195,115.77217595530017,120.53475877393491,92.21212262216709,152.12023892839593,118.28066783195564,112.68616156217408,149.78425032384024,117.62620114070626,114.23232387166013,126.24542381558763,127.05795841534406,153.74277032186055,133.2504079153142,121.46416248213258,118.02143880427565,126.31016034900627,122.67993329707548,146.06024186605512,129.43769690690462,131.34050838285341,118.7867605308032,130.56438748372435,129.36480293722266,135.47733836874008,138.88502955012868,86.39069617783089,150.86037756724676,120.48500652107495,145.09395650621016,147.71304256359969,138.6034022059831,127.67404890318174,128.36162612100088,124.47001985007252,120.38615997108803,135.38381190075845,120.2931789626851,128.84594187477575,148.5885383417548,130.30057350239957,124.65951505964419,124.1584373002167,118.48112511698051,109.59503421537354
